0.0027077559 ,-0.0022386577 ,,,
0.0026730196 ,-0.0023607506 ,,,
0.0026364513 ,-0.0024812256 ,,,
0.0025980762 ,-0.0026000000 ,,,
0.0025579205 ,-0.0027169925 ,,,
0.0025160117 ,-0.0028321230 ,,,
0.0024723786 ,-0.0029453124 ,,,
0.0024270510 ,-0.0030564833 ,,,
0.0023800600 ,-0.0031655594 ,,,
0.0023314379 ,-0.0032724660 ,,,
0.0022812179 ,-0.0033771299 ,,,
0.0022294345 ,-0.0034794792 ,,,
0.0021761231 ,-0.0035794438 ,,,
0.0021213203 ,-0.0036769553 ,,,
0.0020650637 ,-0.0037719467 ,,,
0.0020073918 ,-0.0038643531 ,,,
0.0019483441 ,-0.0039541110 ,,,
0.0018879612 ,-0.0040411590 ,,,
0.0018262843 ,-0.0041254374 ,,,
0.0017633558 ,-0.0042068884 ,,,
0.0016992187 ,-0.0042854562 ,,,
0.0016339171 ,-0.0043610870 ,,,
0.0015674957 ,-0.0044337289 ,,,
0.0015000000 ,-0.0045033321 ,,,
0.0014314763 ,-0.0045698490 ,,,
0.0013619715 ,-0.0046332339 ,,,
0.0012915333 ,-0.0046934435 ,,,
0.0012202099 ,-0.0047504364 ,,,
0.0011480503 ,-0.0048041736 ,,,
0.0010751038 ,-0.0048546182 ,,,
0.0010014206 ,-0.0049017358 ,,,
0.0009270510 ,-0.0049454939 ,,,
0.0008520460 ,-0.0049858626 ,,,
0.0007764571 ,-0.0050228143 ,,,
0.0007003361 ,-0.0050563236 ,,,
0.0006237351 ,-0.0050863675 ,,,
0.0005467066 ,-0.0051129255 ,,,
0.0004693034 ,-0.0051359794 ,,,
0.0003915786 ,-0.0051555133 ,,,
0.0003135854 ,-0.0051715139 ,,,
0.0002353773 ,-0.0051839701 ,,,
0.0001570079 ,-0.0051928736 ,,,
0.0000785308 ,-0.0051982181 ,,,
0.0000000000 ,-0.0052000000 ,,,
-0.0000785308 ,-0.0051982181 ,,,
-0.0001570079 ,-0.0051928736 ,,,
-0.0002353773 ,-0.0051839701 ,,,
-0.0003135854 ,-0.0051715139 ,,,
-0.0003915786 ,-0.0051555133 ,,,
-0.0004693034 ,-0.0051359794 ,,,
-0.0005467066 ,-0.0051129255 ,,,
-0.0006237351 ,-0.0050863675 ,,,
-0.0007003361 ,-0.0050563236 ,,,
-0.0007764571 ,-0.0050228143 ,,,
-0.0008520460 ,-0.0049858626 ,,,
-0.0009270510 ,-0.0049454939 ,,,
-0.0010014206 ,-0.0049017358 ,,,
-0.0010751038 ,-0.0048546182 ,,,
-0.0011480503 ,-0.0048041736 ,,,
-0.0012202099 ,-0.0047504364 ,,,
-0.0012915333 ,-0.0046934435 ,,,
-0.0013619715 ,-0.0046332339 ,,,
-0.0014314763 ,-0.0045698490 ,,,
-0.0015000000 ,-0.0045033321 ,,,
-0.0015674957 ,-0.0044337289 ,,,
-0.0016339171 ,-0.0043610870 ,,,
-0.0016992187 ,-0.0042854562 ,,,
-0.0017633558 ,-0.0042068884 ,,,
-0.0018262843 ,-0.0041254374 ,,,
-0.0018879612 ,-0.0040411590 ,,,
-0.0019483441 ,-0.0039541110 ,,,
-0.0020073918 ,-0.0038643531 ,,,
-0.0020650637 ,-0.0037719467 ,,,
-0.0021213203 ,-0.0036769553 ,,,
-0.0021761231 ,-0.0035794438 ,,,
-0.0022294345 ,-0.0034794792 ,,,
-0.0022812179 ,-0.0033771299 ,,,
-0.0023314379 ,-0.0032724660 ,,,
-0.0023800600 ,-0.0031655594 ,,,
-0.0024270510 ,-0.0030564833 ,,,
-0.0024723786 ,-0.0029453124 ,,,
-0.0025160117 ,-0.0028321230 ,,,
-0.0025579205 ,-0.0027169925 ,,,
-0.0025980762 ,-0.0026000000 ,,,
-0.0026364513 ,-0.0024812256 ,,,
-0.0026730196 ,-0.0023607506 ,,,
-0.0027077559 ,-0.0022386577 ,,,
-0.0027406364 ,-0.0021150305 ,,,
-0.0027716386 ,-0.0019899538 ,,,
-0.0028007413 ,-0.0018635133 ,,,
-0.0028279245 ,-0.0017357957 ,,,
-0.0028531695 ,-0.0016068884 ,,,
-0.0028764592 ,-0.0014768798 ,,,
-0.0028977775 ,-0.0013458590 ,,,
-0.0029171098 ,-0.0012139159 ,,,
-0.0029344428 ,-0.0010811408 ,,,
-0.0029497647 ,-0.0009476247 ,,,
-0.0029630650 ,-0.0008134592 ,,,
-0.0029743346 ,-0.0006787362 ,,,
-0.0029835657 ,-0.0005435480 ,,,
-0.0029907520 ,-0.0004079873 ,,,
-0.0029958886 ,-0.0002721470 ,,,
-0.0029989720 ,-0.0001361201 ,,,
-0.0030000000 ,0.0000000000 ,,,
-0.0029989720 ,0.0001361201 ,,,
-0.0029958886 ,0.0002721470 ,,,
-0.0029907520 ,0.0004079873 ,,,
-0.0029835657 ,0.0005435480 ,,,
-0.0029743346 ,0.0006787362 ,,,
-0.0029630650 ,0.0008134592 ,,,
-0.0029497647 ,0.0009476247 ,,,
-0.0029344428 ,0.0010811408 ,,,
-0.0029171098 ,0.0012139159 ,,,
-0.0028977775 ,0.0013458590 ,,,
-0.0028764592 ,0.0014768798 ,,,
-0.0028531695 ,0.0016068884 ,,,
-0.0028279245 ,0.0017357957 ,,,
-0.0028007413 ,0.0018635133 ,,,
-0.0027716386 ,0.0019899538 ,,,
-0.0027406364 ,0.0021150305 ,,,
-0.0027077559 ,0.0022386577 ,,,
-0.0026730196 ,0.0023607506 ,,,
-0.0026364513 ,0.0024812256 ,,,
-0.0025980762 ,0.0026000000 ,,,
-0.0025579205 ,0.0027169925 ,,,
-0.0025160117 ,0.0028321230 ,,,
-0.0024723786 ,0.0029453124 ,,,
-0.0024270510 ,0.0030564833 ,,,
-0.0023800600 ,0.0031655594 ,,,
-0.0023314379 ,0.0032724660 ,,,
-0.0022812179 ,0.0033771299 ,,,
-0.0022294345 ,0.0034794792 ,,,
-0.0021761231 ,0.0035794438 ,,,
-0.0021213203 ,0.0036769553 ,,,
-0.0020650637 ,0.0037719467 ,,,
-0.0020073918 ,0.0038643531 ,,,
-0.0019483441 ,0.0039541110 ,,,
-0.0018879612 ,0.0040411590 ,,,
-0.0018262843 ,0.0041254374 ,,,
-0.0017633558 ,0.0042068884 ,,,
-0.0016992187 ,0.0042854562 ,,,
-0.0016339171 ,0.0043610870 ,,,
-0.0015674957 ,0.0044337289 ,,,
-0.0015000000 ,0.0045033321 ,,,
-0.0014314763 ,0.0045698490 ,,,
-0.0013619715 ,0.0046332339 ,,,
-0.0012915333 ,0.0046934435 ,,,
-0.0012202099 ,0.0047504364 ,,,
-0.0011480503 ,0.0048041736 ,,,
-0.0010751038 ,0.0048546182 ,,,
-0.0010014206 ,0.0049017358 ,,,
-0.0009270510 ,0.0049454939 ,,,
-0.0008520460 ,0.0049858626 ,,,
-0.0007764571 ,0.0050228143 ,,,
-0.0007003361 ,0.0050563236 ,,,
-0.0006237351 ,0.0050863675 ,,,
-0.0005467066 ,0.0051129255 ,,,
-0.0004693034 ,0.0051359794 ,,,
-0.0003915786 ,0.0051555133 ,,,
-0.0003135854 ,0.0051715139 ,,,
-0.0002353773 ,0.0051839701 ,,,
-0.0001570079 ,0.0051928736 ,,,
-0.0000785308 ,0.0051982181 ,,,
0.0000000000 ,0.0052000000 ,,,
