-0.006326146,-0.01095938
-0.006408356,-0.011101799
-0.006486173,-0.011236609
-0.006559545,-0.011363718
-0.006628421,-0.011483039
-0.006692755,-0.01159449
-0.006752501,-0.011697995
-0.00680762,-0.011793483
-0.006858073,-0.011880888
-0.006903826,-0.01196015
-0.006944848,-0.012031216
-0.00698111,-0.012094035
-0.007012587,-0.012148567
-0.007039259,-0.012194772
-0.007061106,-0.012232619
-0.007078113,-0.012262083
-0.00709027,-0.012283143
-0.007097567,-0.012295785
-0.0071,-0.0123
-0.007097567,-0.012295785
-0.00709027,-0.012283143
-0.007078113,-0.012262083
-0.007061106,-0.012232619
-0.007039259,-0.012194772
-0.007012587,-0.012148567
-0.00698111,-0.012094035
-0.006944848,-0.012031216
-0.006903826,-0.01196015
-0.006858073,-0.011880888
-0.00680762,-0.011793483
-0.006752501,-0.011697995
-0.006692755,-0.01159449
-0.006628421,-0.011483039
-0.006559545,-0.011363718
-0.006486173,-0.011236609
-0.006408356,-0.011101799
-0.006326146,-0.01095938
-0.006239602,-0.010809451
-0.00614878,-0.010652113
-0.006053745,-0.010487474
-0.005954561,-0.010315648
-0.005851296,-0.010136752
-0.005744021,-0.009950909
-0.005632809,-0.009758246
-0.005517736,-0.009558895
-0.005398882,-0.009352993
-0.005276328,-0.009140681
-0.005150158,-0.008922105
-0.005020458,-0.008697413
-0.004887318,-0.008466761
-0.004750827,-0.008230307
-0.004611081,-0.007988211
-0.004468175,-0.007740641
-0.004322206,-0.007487766
-0.004173275,-0.007229759
-0.004021484,-0.006966797
-0.003866937,-0.00669906
-0.00370974,-0.006426732
-0.00355,-0.00615
-0.003387827,-0.005869053
-0.003223333,-0.005584083
-0.003056629,-0.005295287
-0.00288783,-0.005002861
-0.002717052,-0.004707006
-0.002544412,-0.004407926
-0.002370029,-0.004105824
-0.002194021,-0.003800909
-0.002016509,-0.003493389
-0.001837615,-0.003183474
-0.001657462,-0.002871378
-0.001476173,-0.002557314
-0.001293872,-0.002241497
-0.001110685,-0.001924144
-0.000926736,-0.001605472
-0.000742152,-0.0012857
-0.00055706,-0.000965047
-0.000371585,-0.000643732
-0.000185856,-0.000321977
0,0
